USER_ID,ORDER_ID,PURCHASE_TS,SHIP_TS,REFUND_TS,PRODUCT_NAME,PRODUCT_ID,USD_PRICE,PURCHASE_PLATFORM,MARKETING_CHANNEL,ACCOUNT_CREATION_METHOD,COUNTRY_CODE,,
20e8f30b,ac3c263c34316424,5/3/2019,5/5/2019,,27in 4K gaming monitor,891b,430.71,website,direct,mobile,JP,,
17f24e96,ac3ce150f6412733,8/10/2019,8/12/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,affiliate,unknown,US,,
b524ee90,ac3da145c7f76742,11/1/2019,11/4/2019,,27in 4K gaming monitor,e7e6,480,website,direct,mobile,US,,
5ed6453e,ac49b4c96a341321,6/4/2019,6/6/2019,8/12/2021,Lenovo IdeaPad Gaming 3,04ac,958.4,website,direct,mobile,US,,
9f3952df,ac4bc686e5c67312,5/31/2020,6/1/2020,8/20/2022,27in 4K gaming monitor,e7e6,480,website,direct,mobile,US,,
0f394186,ac4d6c222109280,5/29/2020,5/31/2020,,Nintendo Switch,8d0d,148.05,website,direct,mobile,DE,,
3276286d,ac4da163c1523493,6/25/2020,6/26/2020,,Nintendo Switch,8d0d,134.4,website,direct,mobile,US,,
1f97b6d5,ac4eec6b7e715933,6/23/2020,6/25/2020,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
fd89ec01,ac516b60802107101,4/24/2019,4/25/2019,,27in 4K gaming monitor,891b,420.17,website,direct,mobile,FR,,
dd869003,ac5839f7dae93604,5/18/2020,5/20/2020,,27inches 4k gaming monitor,2a50,358.28,mobile app,social media,tablet,US,,
341e6b32,ac5ba29df7e24140,2/28/2019,3/1/2019,2/18/2021,Nintendo Switch,8d0d,177.28,website,email,mobile,GB,,
11208c1f,ac5cc5d84cb10047,6/13/2019,6/14/2019,,27in 4K gaming monitor,891b,384.77,website,direct,mobile,FR,,
9f7c25f7,ac5cf8e9e1367440,2/26/2020,2/29/2020,,Nintendo Switch,b5f7,159.93,mobile app,email,mobile,PE,,
d9bc6044,ac64ee138cd91966,6/8/2020,6/11/2020,5/13/2022,27in 4K gaming monitor,891b,458.52,website,direct,mobile,GB,,
48379254,ac6965c4b711259,5/29/2020,6/1/2020,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
608414cd,ac6b93375b041976,7/19/2019,7/22/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,email,mobile,US,,
4d2838e6,ac6bbaf209c34276,8/21/2020,8/23/2020,8/8/2023,27in 4K gaming monitor,e7e6,480,website,direct,mobile,US,,
ec344c4c,ac74ef55f7a99804,3/17/2020,3/19/2020,,JBL Quantum 100 Gaming Headset,ab0f,21.25,website,direct,mobile,ES,,
7.65E+53,ac77a48a8002935,6/18/2020,6/19/2020,,Nintendo Switch,8d0d,152.51,website,direct,mobile,ES,,
09d0afb5,ac77ad5917e7038,5/10/2020,5/13/2020,,Nintendo Switch,e682,146.02,website,direct,mobile,CA,,
bdc63d3a,ac787bd46bc80346,1/6/2019,1/8/2019,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
ad72fd7b,ac7bc7a4c7973494,4/9/2020,4/12/2020,,Nintendo Switch,e682,148.05,website,direct,mobile,DE,,
d72d0e42,ac7bf6cf90590898,1/7/2019,1/9/2019,,Nintendo Switch,8d0d,177.28,website,direct,mobile,GB,,
c02f779e,ac80300723881390,12/24/2019,12/26/2019,,Nintendo Switch,8d0d,150.41,website,direct,mobile,AT,,
42ee3ff9,ac817d39a6130158,3/14/2020,3/16/2020,,27in 4K gaming monitor,e7e6,480,website,email,mobile,US,,
bd62e823,ac8479fc16280175,7/5/2020,7/6/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,US,,
776ceae1,ac86022889c51145,12/4/2020,12/7/2020,,Nintendo Switch,e682,164.42,website,direct,mobile,NL,,
c1eec123,ac9452eacce82082,6/21/2020,6/24/2020,7/20/2022,Nintendo Switch,e682,168,website,direct,mobile,US,,
df07d055,aca3f288dfc94267,12/28/2020,12/31/2020,,Nintendo Switch,e682,168,website,direct,mobile,US,,
c2baeceb,acaaa5e7a0382452,5/26/2020,5/27/2020,,Nintendo Switch,8d0d,129.27,website,direct,mobile,AU,,
c6812665,acb0dfc9ff483977,12/9/2020,12/12/2020,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
92ddf18f,acb346d551b62307,12/20/2020,12/21/2020,,JBL Quantum 100 Gaming Headset,ab0f,25.97,website,direct,mobile,GB,,
92ddf18f,acb346d551b62308,12/20/2020,12/21/2020,,JBL Quantum 100 Gaming Headset,ab0f,25.97,website,direct,mobile,GB,,
b8a8b478,acb34b37f0878228,10/28/2020,10/30/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,email,desktop,US,,
6b915482,acb66c7497746412,3/20/2019,3/21/2019,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
165dc300,acbb5fc3c6612105,9/14/2020,9/17/2020,8/18/2022,Nintendo Switch,e682,177.11,website,direct,mobile,GB,,
2474e72d,acbccf41e0e17722,4/8/2020,4/11/2020,3/6/2022,27in 4K gaming monitor,891b,480,website,direct,mobile,US,,
a7ee8255,acbd6a9a83371125,7/11/2020,7/14/2020,,27in 4K gaming monitor,891b,479.22,website,direct,mobile,AR,,
b642fd6c,acc10a9081977220,11/20/2020,11/23/2020,,Nintendo Switch,e682,106.27,website,direct,mobile,MX,,
a1fb1255,acd27d59b0c68507,9/17/2019,9/18/2019,,JBL Quantum 100 Gaming Headset,ab0f,16.46,website,direct,mobile,AU,,
a67c5e9a,acd51b0d06970557,4/7/2020,4/9/2020,,JBL Quantum 100 Gaming Headset,ab0f,24.06,website,direct,mobile,JP,,
2ce69689,acd718fd7cf21189,3/18/2020,3/19/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,US,,
f4c878d5,acdb0f3dc9c103460,4/19/2020,4/21/2020,,Sony PlayStation 5 Bundle,54ed,1800,website,email,mobile,US,,
8f7c9206,ace681a570560933,11/4/2020,11/5/2020,,Sony PlayStation 5 Bundle,54ed,1754.85,website,direct,mobile,SE,,
538f23fa,aced5ee8a5f36824,8/12/2020,8/15/2020,,27in 4K gaming monitor,891b,469.16,website,email,desktop,US,,
c4ba3466,acefd1ac91283274,2/24/2020,2/25/2020,,Nintendo Switch,8d0d,128.98,website,direct,mobile,CA,,
5a6a01db,acf1c51f35a39529,7/18/2020,7/21/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,NZ,,
b491aa60,acf5a6edaf976500,4/2/2019,4/3/2019,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
5626b13a,acfb1fb0f7237839,9/1/2019,9/4/2019,,Nintendo Switch,8d0d,126,website,direct,mobile,US,,
da0d3b05,acfb312d93f92118,5/21/2020,5/24/2020,,Nintendo Switch,8d0d,168.99,website,direct,mobile,GB,,
a00f3834,acfcbfea20067668,9/14/2019,9/17/2019,,27in 4K gaming monitor,891b,283.95,website,direct,mobile,JP,,
9aeef0f1,acfd1520bdb65511,9/27/2020,9/28/2020,2/25/2023,Nintendo Switch,e682,168,website,direct,mobile,US,,
9aeef0f1,acfd1520bdb65512,9/27/2020,9/28/2020,,Nintendo Switch,e682,168,website,direct,mobile,US,,
a766f7f4,acfdef8910770915,9/13/2020,9/15/2020,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
3c01a604,ad0a785cc4827304,6/15/2020,6/17/2020,,27in 4K gaming monitor,891b,462.88,website,direct,mobile,GB,,
c5476441,ad0ca53b21c83482,6/6/2020,6/7/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,US,,
397c6ee8,ad0e8a01fd826260,9/12/2020,9/13/2020,,Lenovo IdeaPad Gaming 3,04ac,858.38,website,direct,mobile,NO,,
2a827ba5,ad10a7940ef20208,6/17/2019,6/19/2019,,JBL Quantum 100 Gaming Headset,ab0f,24.3,website,direct,mobile,RU,,
b1089ea4,ad10baa1c1e75033,7/21/2019,7/22/2019,,Nintendo Switch,8d0d,153.39,website,direct,mobile,ES,,
76b46307,ad14676342550839,12/26/2019,12/28/2019,,Nintendo Switch,8d0d,148.67,website,direct,mobile,DE,,
bc3127a7,ad15e2084bc79685,7/23/2020,7/26/2020,,JBL Quantum 100 Gaming Headset,ab0f,20.4,website,direct,mobile,MY,,
f4a613cf,ad16b16789f103388,10/16/2019,10/17/2019,,Nintendo Switch,8e5d,165.58,mobile app,email,mobile,US,,
98c47416,ad1795e69a564635,2/10/2020,2/13/2020,4/6/2022,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
a03d3db5,ad1a03f48fb67760,3/2/2019,3/4/2019,3/29/2021,27in 4K gaming monitor,891b,317.04,website,affiliate,unknown,US,,
3ba80b4f,ad246c8d18d27169,1/28/2020,1/29/2020,,27in 4K gaming monitor,891b,480,website,direct,mobile,US,,
3ba80b4f,ad246c8d18d27169,1/28/2020,1/29/2020,,27in 4K gaming monitor,891b,480,website,direct,mobile,US,,
fa4d406f,ad294706f50105762,4/8/2020,4/11/2020,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
b9f339e1,ad2a81a1f0d78792,10/18/2020,10/19/2020,,Nintendo Switch,8d0d,125.99,website,direct,mobile,CH,,
d58ae2fe,ad2afea571d90168,5/23/2020,5/25/2020,,JBL Quantum 100 Gaming Headset,ab0f,22.39,website,direct,mobile,CH,,
96d8cf5f,ad2ceb59a2863885,9/28/2019,9/29/2019,,Nintendo Switch,8d0d,151.56,website,email,mobile,DE,,
9890c64e,ad2e1e1a7c464547,4/25/2020,4/28/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,email,mobile,IN,,
d4533809,ad2f9c1239689627,8/27/2020,8/28/2020,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
3e7d5132,ad327e2a34028325,1/25/2019,1/27/2019,,JBL Quantum 100 Gaming Headset,ab0f,22.36,website,direct,mobile,ES,,
434af5e8,ad33c0d9ae930297,12/21/2020,12/24/2020,,27in 4K gaming monitor,891b,462.1,website,email,desktop,US,,
434af5e8,ad33c0d9ae930298,12/21/2020,12/24/2020,,27in 4K gaming monitor,891b,462.1,website,email,desktop,US,,
af3f0482,ad39814cef974250,10/27/2020,10/30/2020,,JBL Quantum 100 Gaming Headset,ab0f,23.03,website,direct,mobile,NL,,
0e2c9303,ad3ae3ad0078821,7/15/2019,7/17/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,US,,
b3176997,ad41ba4912075878,7/8/2020,7/10/2020,,27in 4K gaming monitor,891b,309.17,website,direct,mobile,GB,,
74917837,ad451a4d91f1982,6/16/2020,6/18/2020,,Nintendo Switch,8d0d,171.65,website,direct,mobile,GB,,
ec2d4307,ad47ed89bbf99792,5/24/2020,5/26/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,MA,,
a599c74c,ad505bb143170162,12/9/2020,12/11/2020,8/21/2022,27in 4K gaming monitor,891b,480,website,direct,mobile,US,,
3fa9d04a,ad51cb159cb28860,12/18/2020,12/20/2020,12/6/2022,Nintendo Switch,e682,181.02,website,direct,mobile,GB,,
df0d11ce,ad52165d58e94279,7/19/2020,7/21/2020,,Nintendo Switch,8d0d,134.91,website,direct,mobile,CA,,
31718713,ad5639d2c90844,12/22/2020,12/25/2020,7/6/2025,27in 4K gaming monitor,891b,441.24,website,direct,mobile,CA,,
31718713,ad5639d2c90846,12/22/2020,12/25/2020,,27in 4K gaming monitor,891b,441.24,website,direct,mobile,CA,,
4884031a,ad56479216432349,12/1/2019,12/4/2019,,Nintendo Switch,8d0d,127.24,website,direct,mobile,FR,,
fd8b7d64,ad5869e3e5a107104,9/5/2020,9/7/2020,,Nintendo Switch,e682,168,website,direct,mobile,BR,,
7f425f22,ad5942e889954357,7/31/2020,8/1/2020,7/16/2022,Nintendo Switch,e682,139.65,website,email,mobile,AU,,
50018057,ad5db7270bf1312,9/6/2019,9/7/2019,,Nintendo Switch,8d0d,165.36,website,direct,mobile,GB,,
149499b3,ad5e217756411417,2/26/2020,2/29/2020,5/6/2022,Nintendo Switch,e682,141.42,website,direct,mobile,CA,,
b773b200,ad6242411ef77703,6/7/2019,6/9/2019,,Nintendo Switch,8d0d,168,website,direct,mobile,CA,,
b3507ccd,ad641d5f42c75989,12/11/2020,12/14/2020,,JBL Quantum 100 Gaming Headset,ab0f,17.13,website,direct,mobile,AU,,
d5696336,ad6aa99ec4590084,7/28/2020,7/31/2020,,Nintendo Switch,e682,152.51,website,direct,mobile,ES,,
44194b88,ad6ad1635fd30648,3/30/2019,4/1/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,US,,
20e06a53,ad6f0785c5816406,7/29/2020,7/30/2020,8/31/2022,27in 4K gaming monitor,891b,435.86,website,direct,mobile,CY,,
20e06a53,ad6f0785c5816407,7/29/2020,7/30/2020,8/31/2022,27in 4K gaming monitor,891b,435.86,website,direct,mobile,CY,,
9f207996,ad6fcc1428967268,9/29/2020,9/30/2020,,27in 4K gaming monitor,e7e6,480,website,direct,mobile,US,,
fab0c121,ad707d5b49a105916,10/1/2020,10/4/2020,7/14/2021,Nintendo Switch,e682,168,website,email,desktop,US,,
dd33716d,ad7957815be93470,8/16/2020,8/18/2020,8/11/2022,Nintendo Switch,8d0d,168,website,direct,mobile,BR,,
2590fef1,ad79b6ffeef18191,6/16/2020,6/17/2020,,Nintendo Switch,e682,168,website,direct,mobile,US,,
79298ab7,ad7e6fe07d551803,1/6/2019,1/7/2019,,Nintendo Switch,8d0d,148.32,website,direct,mobile,GB,,
4ee29752,ad82a36e19234991,6/22/2020,6/23/2020,,Nintendo Switch,e682,168,website,direct,mobile,US,,
c8850601,ad8b715f54384786,2/27/2020,2/28/2020,,Nintendo Switch,e682,168,website,direct,mobile,US,,
681afc25,ad9148be97744932,10/13/2019,10/16/2019,,27in 4K gaming monitor,e7e6,410.86,website,direct,mobile,FI,,
c00e7589,ad97f91893f81317,10/1/2020,10/4/2020,10/27/2021,Nintendo Switch,e682,160.34,website,direct,mobile,DE,,
78fb08b1,ad9adc9252b51729,7/6/2020,7/8/2020,,Nintendo Switch,e682,168,website,email,mobile,IN,,
aeb71159,ad9b79b4c7b74047,5/7/2020,5/8/2020,,27in 4K gaming monitor,891b,331.8,website,direct,mobile,US,,
d68b31de,ad9b7f2758a90627,6/25/2019,6/27/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,US,,
280f7989,ad9bc85ffb719211,3/12/2019,3/14/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,BR,,
abd9ad34,ad9de69bda672840,7/31/2019,8/2/2019,,Nintendo Switch,8d0d,168,website,direct,mobile,BR,,
8664ca21,ad9ebf5428857160,11/23/2020,11/25/2020,11/1/2023,Nintendo Switch,e682,168,website,direct,mobile,US,,
979bef8e,ad9ec8f86d664201,3/19/2020,3/22/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,US,,
0873ab05,ad9f466170e6490,8/23/2020,8/24/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,HU,,
6a863567,ada6e9eb03845963,7/24/2019,7/25/2019,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
035e83a1,ada894413244515,9/21/2020,9/24/2020,10/21/2023,27in 4K gaming monitor,891b,288.93,website,direct,mobile,DE,,
035e83a1,ada894413244516,9/21/2020,9/24/2020,3/27/2025,27in 4K gaming monitor,891b,288.93,website,direct,mobile,DE,,
e5d1866b,adac613420797084,3/6/2020,3/7/2020,,27inches 4k gaming monitor,ab5d,359.98,mobile app,email,mobile,US,,
6461783a,adb39f96c3643438,5/21/2020,5/24/2020,6/30/2022,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
a009ae1b,adb9a3c93e367658,8/21/2020,8/24/2020,,JBL Quantum 100 Gaming Headset,8315,23.32,mobile app,direct,mobile,US,,
dd90bb5e,adba79967ac93630,2/2/2019,2/3/2019,,27in 4K gaming monitor,891b,480,website,direct,mobile,US,,
361721c1,adbbc1693f624908,8/16/2019,8/19/2019,,Nintendo Switch,8d0d,167.35,website,direct,mobile,GB,,
c3d7623c,adc86b912d682942,6/4/2020,6/5/2020,,JBL Quantum 100 Gaming Headset,8315,22.98,mobile app,email,mobile,US,,
d9e9cdd7,adc8ae2bf3f92047,10/14/2020,10/15/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,affiliate,unknown,BO,,
7.38E+06,adc92898eab221,9/20/2019,9/21/2019,,27inches 4k gaming monitor,ab5d,359.98,mobile app,email,mobile,US,,
8baeab5c,adc99d8337d59327,3/28/2019,3/31/2019,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
ef711188,add38146173101155,12/26/2020,12/27/2020,,Dell Gaming Mouse,8d4f,49.98,mobile app,direct,mobile,US,,
4c4566e6,add5cd4e24033920,4/28/2019,4/30/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,IN,,
50b01746,add8434c61035736,2/21/2020,2/24/2020,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
3bb56d71,add88586a5827183,1/22/2020,1/23/2020,,27in 4K gaming monitor,891b,484.89,website,email,mobile,GB,,
3bb56d71,add88586a5827183,1/22/2020,1/23/2020,,27in 4K gaming monitor,891b,484.89,website,email,desktop,GB,,
54582f68,addd7fe154737151,6/5/2020,6/6/2020,7/2/2022,Dell Gaming Mouse,b0ee,59.85,mobile app,email,mobile,NO,,
80495eca,addec78077154761,6/10/2019,6/13/2019,,Nintendo Switch,8d0d,138.04,website,email,mobile,AU,,
8a8cc832,ade0681625f58829,1/28/2019,1/30/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,US,,
cf5762d1,ade48ae927f87640,3/6/2020,3/7/2020,,Nintendo Switch,8e5d,163.38,mobile app,direct,mobile,US,,
2a113570,ade4eefc81520039,7/17/2020,7/20/2020,,Nintendo Switch,8d0d,191.51,website,direct,mobile,IL,,
ea44f2ef,ade8173ed5698969,10/14/2019,10/17/2019,,Nintendo Switch,8d0d,168,website,direct,mobile,AR,,
67c67114,adf5bbd158b44789,5/11/2020,5/14/2020,,27in 4K gaming monitor,e7e6,480,website,direct,mobile,US,,
9006b47a,adf826a72c061124,11/20/2020,11/21/2020,,Nintendo Switch,e682,168,website,direct,mobile,US,,
9af4724f,adfd0c8ed8e65524,8/21/2019,8/22/2019,,27in 4K gaming monitor,7f86,0,website,direct,mobile,MY,,
648c159b,ae0078037f843501,7/11/2020,7/12/2020,,Nintendo Switch,e682,152.51,website,direct,mobile,ES,,
f40684e3,ae01884dfe8103139,7/5/2020,7/7/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,affiliate,unknown,BR,,
d0e02ea9,ae0492a6a2a88202,5/15/2020,5/18/2020,,27in 4K gaming monitor,e7e6,480,website,direct,mobile,US,,
5857cc06,ae0919c2e9e38656,2/12/2020,2/14/2020,,Nintendo Switch,8d0d,150.41,website,direct,mobile,BE,,
492c669e,ae0ab7b467932591,5/8/2020,5/11/2020,,Dell Gaming Mouse,b0ee,49.98,mobile app,social media,tablet,US,,
a27357ab,ae0f3f658ee68709,5/2/2019,5/3/2019,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
a7d470f3,ae1c0535f2c71093,11/1/2020,11/2/2020,,Nintendo Switch,8d0d,160.34,website,direct,mobile,DE,,
a9353dd2,ae1c268c1e771713,1/31/2020,2/2/2020,,Nintendo Switch,8d0d,142.8,website,direct,mobile,AR,,
81399cda,ae24c70fd9e55133,2/9/2019,2/11/2019,,Sony PlayStation 5 Bundle,54ed,1698.05,website,email,mobile,CA,,
37c2da5a,ae2db61c7d525586,5/21/2020,5/24/2020,,27in 4K gaming monitor,e7e6,480,website,direct,mobile,US,,
602dbfc8,ae2f2f2477641854,3/28/2020,3/31/2020,,Dell Gaming Mouse,0c5a,46.48,mobile app,direct,mobile,GB,,
46790b76,ae3161d426b31579,12/23/2020,12/24/2020,,Lenovo IdeaPad Gaming 3,9ef0,1198,website,direct,mobile,US,,
69f97dd6,ae32160d12245751,5/12/2020,5/15/2020,,27in 4K gaming monitor,891b,480,website,direct,mobile,US,,
2adf89af,ae32c1eafda20361,1/30/2019,2/2/2019,4/4/2021,27in 4K gaming monitor,891b,249.6,website,affiliate,unknown,CA,,
0cb01e45,ae33d3fac458208,5/8/2019,5/10/2019,,Nintendo Switch,8d0d,138.04,website,affiliate,unknown,AU,,
ef147dcc,ae3570101ca101014,11/9/2020,11/12/2020,11/25/2022,Nintendo Switch,e682,158.9,website,direct,mobile,FR,,
16e89c6f,ae3709c963b12329,1/27/2020,1/28/2020,,JBL Quantum 100 Gaming Headset,ab0f,21.55,website,direct,mobile,IE,,
16e89c6f,ae3709c963b12330,1/27/2020,1/28/2020,,JBL Quantum 100 Gaming Headset,ab0f,21.55,website,direct,mobile,IE,,
4699015,ae38f4486be154,8/14/2019,8/16/2019,,Nintendo Switch,8d0d,142.8,website,direct,mobile,US,,
c76f78f9,ae3ab6398b184374,12/2/2019,12/4/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,US,,
9d8fe278,ae3b17f4ebc66610,9/16/2020,9/17/2020,,Nintendo Switch,8d0d,158.9,website,direct,mobile,GB,,
23eb924d,ae406bd71b517526,8/28/2020,8/31/2020,,Sony PlayStation 5 Bundle,54ed,971.51,website,direct,mobile,CA,,
b32793f7,ae45667f45175918,6/5/2020,6/8/2020,,JBL Quantum 100 Gaming Headset,ab0f,24.26,website,direct,mobile,GB,,
152e72f9,ae46038c02611636,5/12/2020,5/15/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,US,,
c244d17c,ae478e0a13682233,10/9/2019,10/10/2019,,JBL Quantum 100 Gaming Headset,ab0f,21.66,website,direct,mobile,DE,,
5ce78e9b,ae491a92a8040540,3/12/2019,3/13/2019,,Nintendo Switch,8d0d,170.42,website,direct,mobile,RU,,
c06459b2,ae4dd6df28281502,11/29/2019,11/30/2019,12/2/2021,Lenovo IdeaPad Gaming 3,04ac,1018.3,website,direct,mobile,US,,
04a07bc7,ae58e5058065008,12/5/2019,12/6/2019,,Nintendo Switch,e682,149.7,website,direct,mobile,DE,,
c7dca100,ae59dfb845b84540,10/16/2020,10/18/2020,,Nintendo Switch,e682,142.63,website,direct,mobile,AU,,
497d9049,ae5f921fd1032724,11/19/2019,11/22/2019,,27in 4K gaming monitor,e7e6,387.38,website,direct,mobile,AU,,
7556c01c,ae64c441d6550333,12/28/2020,12/30/2020,,Lenovo IdeaPad Gaming 3,9ef0,1198,website,direct,mobile,AE,,
87bd5f45,ae70e2123cd57705,1/25/2020,1/26/2020,,JBL Quantum 100 Gaming Headset,ab0f,19.85,website,email,mobile,SE,,
ec5096f3,ae71c884e7899851,3/17/2019,3/19/2019,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
604129f3,ae73efa704941877,3/9/2019,3/11/2019,,Nintendo Switch,8d0d,177.28,website,direct,mobile,GB,,
e0d8bb8e,ae763d0af4995061,3/16/2020,3/17/2020,,Nintendo Switch,e682,168,website,direct,mobile,US,,
89a198d2,ae76e52190658443,12/1/2019,12/2/2019,,Nintendo Switch,8d0d,142.8,website,direct,mobile,US,,
89a198d2,ae76e52190658444,12/1/2019,12/2/2019,,Nintendo Switch,8d0d,142.8,website,direct,mobile,US,,
018cd876,ae77b23ab723816,9/17/2020,9/19/2020,,JBL Quantum 100 Gaming Headset,ab0f,19.2,website,direct,mobile,US,,
ecb773f3,ae7db3752c9100004,12/12/2019,12/13/2019,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
0172a007,ae7e1b03b943765,10/9/2020,10/12/2020,,Nintendo Switch,8d0d,168,website,affiliate,unknown,US,,
63b574c0,ae820bece2743195,2/19/2019,2/22/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,US,,
f8744176,ae84e79b162104977,6/2/2020,6/5/2020,,Nintendo Switch,8d0d,155.42,website,direct,mobile,IT,,
55ce8b9c,ae90d479a9737716,1/16/2019,1/17/2019,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
8a436b55,ae941186cc658711,9/9/2020,9/11/2020,9/4/2022,Nintendo Switch,e682,168,website,email,desktop,MN,,
3fad2851,ae9523d82ef28864,12/27/2019,12/28/2019,,JBL Quantum 100 Gaming Headset,ab0f,20.62,website,direct,mobile,KR,,
8bbf9b93,ae9c06d251f59359,3/13/2020,3/14/2020,,Nintendo Switch,e682,168,website,direct,mobile,US,,
53d35e1b,ae9d481fc1d36951,4/13/2020,4/15/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,US,,
5d682d84,ae9f0eb586440733,5/10/2020,5/11/2020,7/21/2022,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
f1d2afce,aea3152ba54102207,9/13/2020,9/15/2020,5/18/2023,Nintendo Switch,8d0d,168,website,affiliate,unknown,CA,,
fa89d991,aea7f08d1f3105851,10/18/2019,10/21/2019,,Nintendo Switch,e682,168,website,direct,mobile,US,,
b21ef094,aeaa269f10975468,5/20/2020,5/23/2020,,27in 4K gaming monitor,e7e6,458.52,website,direct,mobile,GB,,
58a5ea4a,aeac8d3a0d638776,6/25/2019,6/26/2019,,Nintendo Switch,8d0d,165.36,website,direct,mobile,GB,,
63252908,aead363558a1659,4/28/2019,4/30/2019,,Nintendo Switch,8d0d,168,website,direct,mobile,US,,
38d61d80,aeadfe39f6126019,3/6/2020,3/7/2020,,Nintendo Switch,e682,168,website,direct,mobile,US,,
844b86e2,aeae31c7c3456278,6/10/2020,6/13/2020,,JBL Quantum 100 Gaming Headset,8315,22.84,mobile app,social media,tablet,GB,,
17a69955,aeb13265fc912592,2/7/2020,2/9/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,affiliate,unknown,US,,
7bb7f9e4,aeb2569947052870,6/22/2020,6/25/2020,,Nintendo Switch,e682,168,website,direct,mobile,US,,
f8d44794,aeba85b5bbd105129,3/9/2019,3/11/2019,,Nintendo Switch,8d0d,92.01,website,direct,mobile,AT,,
844c5fca,aec07f119dc56283,11/24/2019,11/27/2019,,27in 4K gaming monitor,891b,430.19,website,direct,mobile,US,,
844c5fca,aec07f119dc56284,11/24/2019,11/27/2019,,27in 4K gaming monitor,891b,430.19,website,direct,mobile,US,,
9262b611,aec0b7a5c1f62117,11/19/2020,11/21/2020,5/28/2021,Nintendo Switch,8d0d,142.8,website,direct,mobile,US,,
38199a21,aec2c749d1025723,5/25/2020,5/26/2020,7/14/2022,Nintendo Switch,e682,168,website,direct,mobile,US,,
85cbb6b8,aec5b57d31556907,6/17/2019,6/19/2019,,JBL Quantum 100 Gaming Headset,8315,24.32,mobile app,email,mobile,US,,
a34effca,aeca8fb7e9769107,11/28/2019,11/29/2019,2/3/2022,27in 4K gaming monitor,e7e6,484.89,website,direct,mobile,GB,,
e91b5ab9,aece334a7c298452,7/14/2019,7/15/2019,,JBL Quantum 100 Gaming Headset,ab0f,23.97,website,direct,mobile,GB,,
11a94621,aed005508ee10218,12/1/2019,12/2/2019,,27in 4K gaming monitor,e7e6,480,website,direct,mobile,NG,,
11a94621,aed005508ee10219,12/1/2019,12/2/2019,,27in 4K gaming monitor,e7e6,480,website,direct,mobile,NG,,
f09f3bdd,aed5f6c1079101722,4/11/2019,4/14/2019,,27in 4K gaming monitor,891b,480,website,direct,mobile,US,,
ebbff081,aed7e61eb9999587,11/14/2020,11/15/2020,10/26/2022,27in 4K gaming monitor,e7e6,480,website,direct,mobile,US,,
0d2385ae,aed9d4803fd8403,9/19/2020,9/21/2020,1/23/2021,27in 4K gaming monitor,891b,303.72,website,email,desktop,SG,,
